,Acc,Dice,Fdr,Fnr,Fpr,Jac,Mcc,Npv,Ppv,Sen,Spe,hausdorff,precision
0,0.9908638000488281,0.9781448190902039,0.027331627375183753,0.01631671683429998,0.007252239237214678,0.9572245043757814,0.9723944676306326,0.9957062059572166,0.9726683726248162,0.9836832831657,0.9927477607627854,1,0.9726683726248162
1,0.9841766357421875,0.9781435737469966,0.022505397293454795,0.021206592919887378,0.012772315691958282,0.9572221190932905,0.9657436555596115,0.9879716967025343,0.9774946027065452,0.9787934070801126,0.9872276843080418,1,0.9774946027065452
2,0.9732208251953125,0.9655629139072848,0.036752471371244,0.032110542879622346,0.023400887426463256,0.9334186939820742,0.9436629049891585,0.9795904334454348,0.963247528628756,0.9678894571203777,0.9765991125735367,1,0.963247528628756
3,0.9968681335449219,0.9763842945491155,0.0296169239565466,0.017539797395079593,0.0021154168147050055,0.9538582588658461,0.9747286020965964,0.9987615162637847,0.9703830760434534,0.9824602026049204,0.997884583185295,1,0.9703830760434534
4,0.9903450012207031,0.9765862773938704,0.02999117906498089,0.016746456047538327,0.00782880250982198,0.9542438759830064,0.9705406662059394,0.9956722252175922,0.9700088209350192,0.9832535439524617,0.992171197490178,1,0.9700088209350192
5,0.9877243041992188,0.9669508062031427,0.04615633991165863,0.019576807730756415,0.010638496600164388,0.9360162245993557,0.9595514363096836,0.9955824991775929,0.9538436600883413,0.9804231922692436,0.9893615033998356,1,0.9538436600883413
6,0.9957733154296875,0.9766923303462494,0.024292859244315554,0.022320488523899767,0.0024245068142064352,0.9544464087489207,0.9743688644262675,0.9977763886033623,0.9757071407556844,0.9776795114761002,0.9975754931857935,1,0.9757071407556844
7,0.98211669921875,0.9662135866353403,0.009266922849541826,0.057121557374743295,0.003281863386548024,0.9346356018460423,0.9546045215870843,0.9791191049135147,0.9907330771504582,0.9428784426252567,0.996718136613452,1,0.9907330771504582
8,0.9882926940917969,0.9782434549592021,0.0325041366351628,0.010767488207378094,0.012048004906521411,0.9574134461944078,0.9703485545094429,0.996064560079652,0.9674958633648372,0.989232511792622,0.9879519950934786,1,0.9674958633648372
9,0.9874305725097656,0.9814367243001448,0.028583855642049384,0.008333807707633631,0.014703773184402412,0.9635500785415606,0.9720549463731513,0.995755980472872,0.9714161443579507,0.9916661922923664,0.9852962268155976,1,0.9714161443579507
10,0.9761428833007812,0.9632644909659077,0.012239341773981761,0.06004608347758302,0.005808668408504897,0.9291323414429625,0.9462540516408787,0.9707591566043108,0.9877606582260182,0.939953916522417,0.9941913315914951,1,0.9877606582260182
11,0.99273681640625,0.9792597111174048,0.02492515944292594,0.016519341851916683,0.005308630567362779,0.9593622606876827,0.9748705495035354,0.9965053738555678,0.975074840557074,0.9834806581480833,0.9946913694326373,1,0.975074840557074
12,0.9972305297851562,0.983449596498427,0.015652808834938164,0.01744636268391564,0.0014280301926383587,0.9674381054897739,0.9819389126384932,0.9984057011792816,0.9843471911650619,0.9825536373160844,0.9985719698073616,0,0.9843471911650619
13,0.9960479736328125,0.980585435328511,0.02099236641221374,0.01783166904422254,0.002382104914524471,0.9619103643516306,0.9783870955652688,0.9979823294537422,0.9790076335877863,0.9821683309557775,0.9976178950854755,0,0.9790076335877863
14,0.9954452514648438,0.9817179604960955,0.02020232892203307,0.016354208216992423,0.002879509307218812,0.9640923854204259,0.9791189937377927,0.9976768006973956,0.9797976710779669,0.9836457917830076,0.9971204906927812,1,0.9797976710779669
15,0.995849609375,0.9854708615992736,0.01752050271594419,0.011519502786112301,0.002926837947477048,0.9713578686884642,0.9830561051762766,0.9980853830124494,0.9824794972840558,0.9884804972138876,0.9970731620525229,1,0.9824794972840558
16,0.9909591674804688,0.9698465609811955,0.042746634518786415,0.01722448558609664,0.007619917443432634,0.941458353917597,0.9646455587347708,0.9969954301752366,0.9572533654812135,0.9827755144139033,0.9923800825565674,1,0.9572533654812135
17,0.9876480102539062,0.9627499252237536,0.0053719990492037085,0.0671482075976458,0.0010400942527889253,0.9281753249634,0.9560611627973149,0.9863136944845825,0.9946280009507963,0.9328517924023542,0.998959905747211,1,0.9946280009507963
