,Acc,Dice,Fdr,Fnr,Fpr,Jac,Mcc,Npv,Ppv,Sen,Spe,hausdorff,precision
0,0.9988861083984375,0.9633626097867001,0.02982057113975234,0.04335908298031398,0.00045713223130890905,0.9293149358508835,0.9628216019301712,0.9993260698640908,0.9701794288602477,0.956640917019686,0.9995428677686911,0,0.9701794288602477
1,0.9985809326171875,0.9566534607317642,0.0033988832240835153,0.08021510194936142,5.433074227436249e-05,0.9169086441813714,0.9567279753835117,0.9986125375448115,0.9966011167759165,0.9197848980506386,0.9999456692577257,0,0.9966011167759165
2,0.998687744140625,0.9627463721030972,0.0067039106145251395,0.06598024795125026,0.00011655690891077569,0.9281687199832951,0.9625509444431125,0.9987813823160722,0.9932960893854749,0.9340197520487498,0.9998834430910892,0,0.9932960893854749
3,0.9986038208007812,0.9616914381410927,0.004334633723450368,0.07004048582995952,7.775928834699305e-05,0.9262096774193549,0.9615621308254193,0.998656467207704,0.9956653662765497,0.9299595141700405,0.999922240711653,0,0.9956653662765497
4,0.9989814758300781,0.9715017611271214,0.02943058221369162,0.027564102564102563,0.0005359972656371376,0.9445828144458281,0.9709836979113169,0.9994989415626032,0.9705694177863083,0.9724358974358974,0.9994640027343629,0,0.9705694177863083
5,0.9981002807617188,0.9490589198036007,0.008336896109448481,0.09003530796390742,0.00015172381597068228,0.903056258516644,0.9490026207352027,0.9982172403346461,0.9916631038905516,0.9099646920360925,0.9998482761840293,0,0.9916631038905516
6,0.9989738464355469,0.9725033220893387,0.0163358147229115,0.038407115423488986,0.000307157548493956,0.9464783127735774,0.9720455308367701,0.9992615853374166,0.9836641852770885,0.961592884576511,0.999692842451506,0,0.9836641852770885
7,0.9980506896972656,0.949300525845818,0.0006266973052015876,0.09599395313681028,1.1679877906342952e-05,0.9034938621340888,0.9495490672264312,0.998026088274265,0.9993733026947984,0.9040060468631897,0.9999883201220937,0,0.9993733026947984
8,0.9990310668945312,0.9730131746706332,0.024083546462063087,0.029872881355932204,0.00043896450991360556,0.9474446513552659,0.9725243187454536,0.9994523250936097,0.9759164535379369,0.9701271186440678,0.9995610354900863,0,0.9759164535379369
9,0.9987945556640625,0.9669248482311074,0.009648370497427101,0.05541922290388548,0.0001749243937897953,0.9359675785207701,0.9665918888235199,0.9989474910672673,0.9903516295025729,0.9445807770961145,0.9998250756062103,0,0.9903516295025729
10,0.99859619140625,0.9612794612794613,0.006956521739130435,0.06851549755301795,0.00012439744985227804,0.9254457050243112,0.9610754374674814,0.9986953685583823,0.9930434782608696,0.9314845024469821,0.9998756025501477,0,0.9930434782608696
11,0.9986000061035156,0.961003081500372,0.0063722258844210065,0.06954732510288066,0.00011271590926757979,0.9249335242380855,0.9608282257553391,0.9986878525425769,0.993627774115579,0.9304526748971194,0.9998872840907325,0,0.993627774115579
12,0.9982337951660156,0.9516246996134156,0.00350109409190372,0.08938212357528494,6.222218765434019e-05,0.9077137731712178,0.9517286973914046,0.9982645763935801,0.9964989059080963,0.910617876424715,0.9999377778123456,0,0.9964989059080963
13,0.99853515625,0.958269941317105,0.018477292965271595,0.06390658174097665,0.00032241273491458004,0.9198831629459628,0.9578033634875366,0.9988317575644668,0.9815227070347284,0.9360934182590234,0.9996775872650854,0,0.9815227070347284
14,0.99859619140625,0.9588550983899821,0.01243666513127591,0.06823120382442416,0.00020967453852187217,0.9209621993127147,0.9585609026185596,0.9987820110006904,0.987563334868724,0.9317687961755758,0.9997903254614782,0,0.987563334868724
15,0.99884033203125,0.9640066303575657,0.015715667311411993,0.055452436194895594,0.0002521001884933717,0.9305142857142857,0.9636288201715626,0.9990736721341974,0.9842843326885881,0.9445475638051044,0.9997478998115066,0,0.9842843326885881
16,0.9986305236816406,0.9547688043341312,0.01737551867219917,0.07155109041901495,0.00025962652530583615,0.9134522661523626,0.9544695780322504,0.998869479031159,0.9826244813278008,0.928448909580985,0.9997403734746941,0,0.9826244813278008
17,0.9987678527832031,0.9541258343985229,0.014956011730205278,0.07491049297714128,0.00019728214828654652,0.9122759369907659,0.9539849117940471,0.9989487272642946,0.9850439882697947,0.9250895070228587,0.9998027178517135,1,0.9850439882697947
18,0.9991531372070312,0.9645367412140575,0.03144048764837985,0.03945275214762965,0.0003783769174636391,0.9315026226473311,0.964116718336401,0.9995212854258436,0.9685595123516202,0.9605472478523703,0.9996216230825363,1,0.9685595123516202
19,0.9989280700683594,0.9514596648816721,0.012195121951219513,0.08230589803398868,0.00013120169173004865,0.9074135090609555,0.95157724835926,0.999047641080214,0.9878048780487805,0.9176941019660113,0.9998687983082699,0,0.9878048780487805
20,0.9988250732421875,0.9407008086253369,0.0012264922322158627,0.11098981077147016,1.1565328686641274e-05,0.8880407124681934,0.941734674676375,0.998825558918436,0.9987735077677842,0.8890101892285298,0.9999884346713134,0,0.9987735077677842
21,0.9985122680664062,0.9171974522292994,0.045936395759717315,0.1169255928045789,0.00040046515568082925,0.8470588235294118,0.9171454044160476,0.9988994920732646,0.9540636042402827,0.8830744071954211,0.9995995348443192,1,0.9540636042402827
22,0.9990463256835938,0.9345549738219895,0.020844761382336808,0.10615923885828743,0.0001460712597108558,0.8771498771498771,0.9350604424221323,0.999185620829668,0.9791552386176632,0.8938407611417125,0.9998539287402891,0,0.9791552386176632
23,0.9990272521972656,0.9296163400496826,0.016355140186915886,0.11878597592883307,0.00010759588522593215,0.8684889118102115,0.9305524227047859,0.9991283713214966,0.9836448598130841,0.8812140240711669,0.9998924041147741,0,0.9836448598130841
24,0.9992713928222656,0.9393072767715285,0.03587736464448793,0.08426270136307311,0.00021110812574367635,0.8855602156980228,0.9392559585461228,0.9994781494257725,0.964122635355512,0.9157372986369269,0.9997888918742563,0,0.964122635355512
25,0.9992866516113281,0.9276595744680851,0.02042483660130719,0.11903012490815577,9.586514458381106e-05,0.8650793650793651,0.9286201511946977,0.9993791200367929,0.9795751633986928,0.8809698750918442,0.9999041348554162,0,0.9795751633986928
26,0.9985275268554688,0.7816742081447964,0.04293628808864266,0.33938814531548755,0.00011872936598518563,0.6415970287836583,0.7945042986221389,0.9986420423682781,0.9570637119113573,0.6606118546845124,0.9998812706340148,1,0.9570637119113573
27,0.9993019104003906,0.8848332284455632,0.02631578947368421,0.18915801614763553,7.271975719255809e-05,0.7934537246049661,0.8882142783811908,0.9993726618264721,0.9736842105263158,0.8108419838523645,0.9999272802428074,0,0.9736842105263158
28,0.9996566772460938,0.8948598130841121,0.020460358056265986,0.17634408602150536,3.057180744347082e-05,0.8097251585623678,0.8980621658039804,0.999686727563772,0.979539641943734,0.8236559139784946,0.9999694281925565,0,0.979539641943734
29,0.9995765686035156,0.8988149498632635,0.00404040404040404,0.18106312292358803,7.646955364721537e-06,0.8162251655629139,0.9029281635545375,0.9995834113640794,0.9959595959595959,0.8189368770764119,0.9999923530446353,0,0.9959595959595959
30,0.9996604919433594,0.9392491467576792,0.036414565826330535,0.08388814913448735,9.946708595869055e-05,0.8854568854568855,0.9393803530897534,0.9997590177102857,0.9635854341736695,0.9161118508655126,0.9999005329140414,0,0.9635854341736695
