,Acc,Dice,Fdr,Fnr,Fpr,Jac,Mcc,Npv,Ppv,Sen,Spe,hausdorff,precision
0,0.9985198974609375,0.9499484004127967,0.015244717838994384,0.08248193371542487,0.00022081811173396454,0.9046683046683047,0.9498096189922309,0.9987190650335713,0.9847552821610056,0.9175180662845751,0.9997791818882661,0,0.9847552821610056
1,0.9978103637695312,0.9313561348959579,0.0012823800974608873,0.127492717902756,1.9403836526558032e-05,0.8715308863025962,0.9324412233089344,0.9977966659567465,0.9987176199025392,0.872507282097244,0.9999805961634735,0,0.9987176199025392
2,0.9979705810546875,0.9409282700421941,0.0023546032493524842,0.10968690901449885,3.885230297025856e-05,0.8884462151394422,0.9414754506337356,0.99797593612954,0.9976453967506476,0.8903130909855012,0.9999611476970297,0,0.9976453967506476
3,0.9978256225585938,0.9389067524115756,0.002277904328018223,0.11336032388663968,3.8879644173496525e-05,0.8848484848484849,0.9394971863711399,0.9978273858019662,0.9977220956719818,0.8866396761133604,0.9999611203558265,0,0.9977220956719818
4,0.9986915588378906,0.9625013665682738,0.014551152899037386,0.0594017094017094,0.0002524624801914054,0.927713382507903,0.9621061278449602,0.9989211299417488,0.9854488471009626,0.9405982905982906,0.9997475375198086,0,0.9854488471009626
5,0.99737548828125,0.9280033486814567,0.005383580080753701,0.1302471557473519,9.336850213580449e-05,0.8656774697383834,0.9288361931031102,0.9974232205086812,0.9946164199192463,0.8697528442526481,0.9999066314978642,0,0.9946164199192463
6,0.998504638671875,0.9589872358233941,0.006072435480373021,0.07357994744289469,0.00010886596655481985,0.9212060301507538,0.9588414692559903,0.9985865889031696,0.9939275645196269,0.9264200525571054,0.9998911340334452,0,0.9939275645196269
7,0.9971885681152344,0.9252156265854896,0.0008766162612316459,0.13851095993953136,1.5573170541790604e-05,0.8608383685800605,0.9264268909894378,0.9971542932126205,0.9991233837387683,0.8614890400604687,0.9999844268294582,0,0.9991233837387683
8,0.9988288879394531,0.966619549853213,0.007147643511279875,0.05826271186440678,0.00012430853378084405,0.935395622895623,0.9663734844045018,0.9989327310055226,0.9928523564887202,0.9417372881355932,0.9998756914662191,0,0.9928523564887202
9,0.9982528686523438,0.9509635974304068,0.0020224719101123597,0.09182004089979551,3.498487875795906e-05,0.9065115329659114,0.9511708290063553,0.9982576233827718,0.9979775280898876,0.9081799591002045,0.999965015121242,0,0.9979775280898876
10,0.9979324340820312,0.9416451335055986,0.002509124087591241,0.108278955954323,4.276162338672057e-05,0.8897253306205494,0.9421274032153312,0.9979399441340782,0.9974908759124088,0.891721044045677,0.9999572383766133,0,0.9974908759124088
11,0.9979248046875,0.9408824168658987,0.0029940119760479044,0.10925925925925926,5.052782139581163e-05,0.8883644572132157,0.9413760688941007,0.9979402797495752,0.9970059880239521,0.8907407407407407,0.9999494721786042,0,0.9970059880239521
12,0.9974746704101562,0.9292281376951037,0.0016080863772111188,0.13097380523895222,2.7222207098773834e-05,0.8678115015974441,0.9302653271819167,0.9974591820505758,0.9983919136227889,0.8690261947610478,0.9999727777929013,0,0.9983919136227889
13,0.9979972839355469,0.941595283123818,0.010983874737088105,0.10148619957537156,0.00018257106675885858,0.8896363254151777,0.9416999788777111,0.9981463168712311,0.9890161252629119,0.8985138004246285,0.9998174289332411,0,0.9890161252629119
14,0.99798583984375,0.9395189003436426,0.006540697674418605,0.10886571056062581,0.00010483726926093608,0.8859364873622813,0.9399315668355945,0.9980582599528711,0.9934593023255814,0.8911342894393742,0.9998951627307391,0,0.9934593023255814
15,0.9984130859375,0.9495145631067962,0.004580152671755725,0.09234338747099768,6.981235989047216e-05,0.9038817005545287,0.949753125101815,0.99845864283114,0.9954198473282443,0.9076566125290023,0.9999301876401095,0,0.9954198473282443
16,0.9981613159179688,0.9377260981912144,0.008198961464881116,0.11075716736094095,0.00011625068297276247,0.8827535879348091,0.9382333907250361,0.9982513492078844,0.9918010385351189,0.889242832639059,0.9998837493170273,0,0.9918010385351189
17,0.9982185363769531,0.9318546621917408,0.009000620732464307,0.12062792619113193,0.00011218004510411468,0.8724043715846994,0.9326621184959968,0.9983083708607225,0.9909993792675357,0.8793720738088681,0.9998878199548958,1,0.9909993792675357
18,0.9989471435546875,0.9545454545454546,0.010583817002389894,0.0779510022271715,0.0001196906575650287,0.9130434782608695,0.9546205550315536,0.9990548386474548,0.9894161829976101,0.9220489977728286,0.999880309342435,1,0.9894161829976101
19,0.9983978271484375,0.9251336898395722,0.005366040628593331,0.13528823725424857,5.4024226006490625e-05,0.8606965174129353,0.9266419667539391,0.9984356637833047,0.9946339593714066,0.8647117627457515,0.9999459757739935,0,0.9946339593714066
20,0.9981803894042969,0.9051123930773821,0.0017551557700745941,0.17212518195050946,1.5420438248855034e-05,0.826671511627907,0.9082397952750465,0.998179824139457,0.9982448442299254,0.8278748180494906,0.9999845795617511,0,0.9982448442299254
21,0.9980545043945312,0.8878627968337731,0.03948620361560418,0.17457072771872445,0.0003196019992452772,0.7983392645314353,0.889479823683703,0.9983579575607018,0.9605137963843958,0.8254292722812756,0.9996803980007547,1,0.9605137963843958
22,0.998687744140625,0.906572514937534,0.009495548961424332,0.1642463695543315,6.15036882993077e-05,0.829110779930452,0.9092328477247713,0.9987406847142929,0.9905044510385757,0.8357536304456685,0.9999384963117007,0,0.9905044510385757
23,0.9986076354980469,0.8952654232424677,0.008894536213468869,0.1836734693877551,5.3797942612966075e-05,0.8103896103896104,0.8988397007633564,0.9986529531411905,0.9911054637865311,0.8163265306122449,0.999946202057387,0,0.9911054637865311
24,0.9990615844726562,0.9183808891838089,0.011428571428571429,0.14250309789343246,6.141327294361494e-05,0.849079754601227,0.9202607726970023,0.9991179087534133,0.9885714285714285,0.8574969021065675,0.9999385867270564,0,0.9885714285714285
25,0.9989013671875,0.8829268292682927,0.011828935395814377,0.2020573108008817,4.984987518358175e-05,0.7903930131004366,0.887476236136891,0.9989465417839836,0.9881710646041856,0.7979426891991183,0.9999501501248165,0,0.9881710646041856
26,0.9982261657714844,0.7213900539245057,0.033707865168539325,0.42447418738049714,8.04295705060935e-05,0.5641986879100281,0.745031126380817,0.9983022395907021,0.9662921348314607,0.5755258126195029,0.9999195704294939,1,0.9662921348314607
27,0.9990234375,0.8281879194630872,0.009630818619582664,0.28835063437139563,2.29641338502815e-05,0.7067583046964491,0.8391022465465773,0.9990440538235935,0.9903691813804173,0.7116493656286044,0.9999770358661497,0,0.9903691813804173
28,0.9994697570800781,0.8260325406758448,0.011976047904191617,0.2903225806451613,1.528590372173541e-05,0.7036247334754797,0.8371363418059282,0.9994843588862152,0.9880239520958084,0.7096774193548387,0.9999847140962783,0,0.9880239520958084
29,0.9993133544921875,0.8255813953488372,0.009302325581395349,0.292358803986711,1.5293910729443073e-05,0.7029702970297029,0.8369990826505561,0.9993275101828714,0.9906976744186047,0.707641196013289,0.9999847060892706,0,0.9906976744186047
30,0.9994392395019531,0.8937093275488069,0.022151898734177215,0.17709720372836218,5.355920013160261e-05,0.807843137254902,0.896773705412369,0.999491419131818,0.9778481012658228,0.8229027962716379,0.9999464407998684,0,0.9778481012658228
31,0.999267578125,0.8668515950069348,0.007936507936507936,0.23029556650246305,1.9132750677299373e-05,0.7649938800489596,0.8735137725201861,0.9992849331202154,0.9920634920634921,0.7697044334975369,0.9999808672493227,0,0.9920634920634921
32,0.9992256164550781,0.8777844671884407,0.005457025920873124,0.21443965517241378,1.5312997672424355e-05,0.7821888412017167,0.8835498251035854,0.9992387466479987,0.9945429740791268,0.7855603448275862,0.9999846870023276,0,0.9945429740791268
33,0.9992027282714844,0.8940699442473391,0.006756756756756757,0.1870967741935484,2.2983310286180518e-05,0.8084326306141155,0.8981960742272772,0.9992229843525124,0.9932432432432432,0.8129032258064516,0.9999770166897138,0,0.9932432432432432
34,0.9990081787109375,0.8766603415559773,0.005382131324004306,0.21628498727735368,1.9159657425325236e-05,0.7804054054054054,0.8824470802392691,0.9990237926612178,0.9946178686759957,0.7837150127226463,0.9999808403425747,0,0.9946178686759957
35,0.9990119934082031,0.9057153258099745,0.008764940239043825,0.16621983914209115,4.2201863020425704e-05,0.8276779773785762,0.9086461070008163,0.9990494041527239,0.9912350597609562,0.8337801608579088,0.9999577981369796,0,0.9912350597609562
36,0.9990043640136719,0.9222056631892698,0.007060333761232349,0.13912075681691707,4.225130306859691e-05,0.855641592920354,0.9240851307658591,0.9990406238247642,0.9929396662387676,0.860879243183083,0.9999577486969314,0,0.9929396662387676
37,0.9989242553710938,0.928462709284627,0.016657710908113917,0.12061508889956751,0.00011920188569692728,0.8664772727272727,0.9293929462528275,0.9990356650261446,0.983342289091886,0.8793849111004325,0.9998807981143031,0,0.983342289091886
38,0.9989356994628906,0.9398058252427185,0.010449795547478418,0.10517666392769104,8.856031727696276e-05,0.8864468864468864,0.9404806311008297,0.9990151687100634,0.9895502044525216,0.8948233360723089,0.999911439682723,0,0.9895502044525216
39,0.9991569519042969,0.9564016571315841,0.05275498241500586,0.034262948207171316,0.0005199627167474214,0.9164461247637051,0.9560216022621011,0.9996687019666005,0.9472450175849941,0.9657370517928286,0.9994800372832526,0,0.9472450175849941
40,0.9988517761230469,0.9476794715800452,0.013391241404270721,0.0882943143812709,0.0001427722512482925,0.9005616121572514,0.9478545028185776,0.998982192219168,0.9866087585957293,0.9117056856187291,0.9998572277487517,0,0.9866087585957293
41,0.9982719421386719,0.929625601988504,0.005980066445182724,0.1269331777064488,6.957409060865733e-05,0.8685050798258346,0.9307583971960539,0.9983213318206025,0.9940199335548173,0.8730668222935513,0.9999304259093913,0,0.9940199335548173
42,0.998565673828125,0.9398014729426833,0.06349712827058072,0.05687660668380463,0.0007682448500571358,0.8864391422530957,0.9390816387653287,0.9993166287015945,0.9365028717294193,0.9431233933161953,0.9992317551499429,0,0.9365028717294193
43,0.998626708984375,0.9484536082474226,0.0074917590650284685,0.09185632026323005,9.671292123312843e-05,0.9019607843137255,0.948719516483927,0.9987055991530368,0.9925082409349716,0.9081436797367699,0.9999032870787669,0,0.9925082409349716
44,0.9975929260253906,0.9166556597543257,0.0011514104778353484,0.15303880888454968,1.550105213391359e-05,0.8461350890026823,0.9186498594233623,0.9975760621641474,0.9988485895221646,0.8469611911154503,0.9999844989478661,0,0.9988485895221646
45,0.9970588684082031,0.897677504976775,0.008501905599530929,0.17992240543161978,0.0001123943880319355,0.8143510715145678,0.9003568291593285,0.9971321787325158,0.9914980944004691,0.8200775945683803,0.9998876056119681,0,0.9914980944004691
46,0.9987983703613281,0.961739341673752,0.03837745931503522,0.03814382896015549,0.0006123366456353574,0.9262985493682733,0.9611289489464896,0.9993915365446252,0.9616225406849648,0.9618561710398446,0.9993876633543647,0,0.9616225406849648
47,0.9970932006835938,0.9211016773659143,0.02349066959385291,0.12835586909660984,0.0004162760026610541,0.8537428023032629,0.921165979576928,0.9974571895539017,0.9765093304061471,0.8716441309033902,0.999583723997339,0,0.9765093304061471
48,0.997955322265625,0.9431842272630909,0.012430632630410655,0.09738283627510651,0.00021771669614913594,0.8924774322968907,0.9431335090531009,0.9981369280272009,0.9875693673695893,0.9026171637248935,0.9997822833038509,0,0.9875693673695893
49,0.9975128173828125,0.9342078708375379,0.006012454369765944,0.11878926327812679,0.0001089956440669389,0.8765385343684908,0.9347025594055,0.9975765766815412,0.9939875456302341,0.8812107367218732,0.999891004355933,0,0.9939875456302341
50,0.9976806640625,0.9450867052023122,0.002098035475872592,0.10241893978383942,4.291594327292589e-05,0.8958904109589041,0.9452879620800763,0.997676147621068,0.9979019645241274,0.8975810602161606,0.9999570840567271,0,0.9979019645241274
51,0.9971237182617188,0.9308129932097633,0.005685159772593609,0.12506468863205106,0.0001131279086550652,0.8705801579128046,0.931333027883983,0.997179460245951,0.9943148402274063,0.8749353113679489,0.999886872091345,0,0.9943148402274063
