,acc,dice,jac,mcc,sen,spc,pre
0,99.88429665513043,93.98253125712988,89.41671205289013,93.91658506336908,99.90983373702173,99.11014008067345,99.99107416378261
1,99.7232294405552,88.26464513970949,77.35680436157035,88.9839016170029,99.7286331206246,94.4190574561701,99.9508073601388
2,99.73643318884979,88.73337820416742,78.34543501512776,89.38826640852471,99.743487337456,94.80361662525003,99.95410829721246
3,99.71922608438743,88.12252599575342,77.0570530685081,88.86129883436475,99.72412934493585,94.30245970778361,99.94980652109686
4,99.96574999211927,96.87412472023392,95.51553065993,96.4110935086525,100.00146874113418,101.4824685204736,100.01143749802982
5,99.7619443047131,89.63902281731482,80.25557981539289,90.1695443318385,99.77218734280223,95.54662787476884,99.96048607617828
6,99.87845590300974,93.77518455684535,88.97938573785338,93.73771202967292,99.90326289088594,98.94002817515832,99.98961397575243
7,99.89004914456196,94.18674463194924,89.84742969907603,94.09275505220972,99.9163052876322,99.2776813353668,99.9925122861405
8,99.89778824140781,94.46148256997705,90.42689457540934,94.329764893114,99.92501177158378,99.50308253100229,99.99444706035196
9,99.9128261153989,94.99532709666087,91.55285539049248,94.79029978409126,99.94192937982376,99.9410606109929,99.99820652884974
10,99.84419739771427,92.55900761885663,86.41428015385607,92.68854530499956,99.86472207242855,97.94224920842815,99.98104934942857
11,99.72799005814893,88.43364706428707,77.71325560390126,89.12969553081103,99.73398881541755,94.55771044358762,99.95199751453724
12,99.8268528145839,91.94327491772823,85.11560449196905,92.15736744663175,99.84520941640687,97.43708822475591,99.97671320364597
13,99.78644653884704,90.50885212906985,82.09018459617198,90.91992525219055,99.79975235620292,96.26025544391997,99.96661163471177
14,99.89695834407291,94.43202121458845,90.36475601245944,94.304349287233,99.92407813708203,99.47891177112362,99.99423958601824
15,99.90842568643697,94.83911186851215,91.22337327196753,94.65553664713197,99.93697889724159,99.81289811747651,99.99710642160925
16,99.85411707051976,92.91115600345167,87.15701565516743,92.99233528466782,99.87588170433473,98.23115967888816,99.98352926762995
17,99.92552690062661,95.44620497224419,92.50382668441645,95.17926133168953,99.95621776320492,100.31097098074963,100.00138172515665
18,99.88052529033796,93.8486478069971,89.13433111405377,93.80108701659962,99.90559095163019,99.00029908109269,99.99013132258449
19,99.89708301996126,94.4364472086243,90.37409111959843,94.30816748631322,99.9242183974564,99.48254295637135,99.99427075499031
20,99.89372441196257,94.317216624671,90.12261534569694,94.20531011635352,99.92043996345788,99.38472349840966,99.99343110299064
21,99.92390583545219,95.38865715855272,92.38244942948268,95.1296162107233,99.95439406488372,100.26375745754501,100.00097645886305
22,99.83702340012972,92.30433070460484,85.87712708471233,92.4688416289725,99.85665132514593,97.73330652877792,99.97925585003243
23,99.84445626733628,92.56819749043771,86.4336630168035,92.69647318717338,99.8650133007533,97.94978878616897,99.98111406683407
24,99.9936635688566,97.86505669440918,97.60555971813768,97.26594679623328,100.03287151496367,102.29545144294838,100.01841589221415
25,99.9257451108414,95.45395143486964,92.5201651742497,95.18594401951782,99.95646324969657,100.31732635325572,100.00143627771035
