,acc,dice,jac,mcc,sen,spc,pre
0,100.763196309043,98.89536689690998,92.9024769315187,98.33728546673638,99.90983373702173,103.0584100341271,100.89427047282561
1,95.7701126572111,67.20539242923496,61.69570410756937,69.94918889785343,99.7286331206246,68.6302929186733,95.8609200173499
2,96.17942885434339,69.80322990619553,64.25393033964616,72.2763495347749,99.743487337456,71.45259411664189,96.27353715155584
3,95.64600861601004,66.41773210322496,60.920053850062686,69.24359737328284,99.72412934493585,67.7745755378111,95.7358151371069
4,103.28824975569722,114.92131094946548,108.68406097310768,112.69343611102053,100.00146874113418,120.469060815493,103.43968725372704
5,96.9702734461059,74.82254195230121,69.19670903816191,76.77268370568278,99.77218734280223,76.9055951324238,97.07075952228419
6,100.58213299330157,97.746198917164,91.7708312081348,97.30785290546457,99.90326289088594,101.80994926832938,100.711746969054
7,100.94152348142046,100.02716919256373,94.01702175887787,99.35116172904375,99.9163052876322,104.28800465011689,101.07403576756096
8,101.18143548364193,101.54983649698548,95.51647177276205,100.71517754812548,99.92501177158378,105.94223660091815,101.31588254399388
9,101.64760957736584,104.50853820473321,98.4300598585365,103.36560283905578,99.94192937982376,109.15658216651447,101.78581610621558
10,99.52011932914242,91.0058380002829,85.13324580714009,91.26979134714034,99.86472207242855,94.48719376142552,99.64116867857099
11,95.91769180261689,68.14204394080232,62.61807376635552,70.78824774874923,99.73398881541755,69.64787492933417,96.00968931715413
12,98.98243725210071,87.59329126938114,81.77273282562945,88.21280857041131,99.84520941640687,90.77978911730733,99.0991504557467
13,97.72984270425819,79.64335651815477,73.94401690161365,81.09120247179048,99.79975235620292,82.14294767855442,97.83645433896994
14,101.15570866626034,101.38655419634586,95.3556791641271,100.56890814285111,99.92407813708203,105.76484604558539,101.28994825227858
15,101.51119627954583,103.6427538064723,97.5774767471614,102.59002723451457,99.93697889724159,108.21599047590065,101.64830270115507
16,99.82762918611273,92.95753362476384,87.05518241320453,93.01813367910864,99.87588170433473,96.60752382359985,99.95115845374268
17,102.04133391942452,107.00741769828298,100.89083699640318,105.60411623543774,99.95621776320492,111.87137500893513,102.18271564458117
18,100.64628400047636,98.15335087399103,92.17177500297718,97.67258242206312,99.90559095163019,102.25228080973612,100.77641532306085
19,101.15957361879869,101.41108417737554,95.37983511749178,100.59088226816995,99.9242183974564,105.79149551671676,101.293844373789
20,101.05545677083947,100.75027805363437,94.72910481774667,99.99892760840183,99.92043996345788,105.07359305699796,101.18888787383011
21,101.99108089901787,106.68847312521825,100.57675561886168,105.31840349844838,99.95439406488372,111.52487232790548,102.13205735788092
22,99.29772540402114,89.59435397552123,83.74328377513207,90.00537427286208,99.85665132514593,92.95375177772637,99.41698125405357
23,99.52814428742448,91.05677059841187,85.18340179640305,91.31541711801826,99.8650133007533,94.54252714312852,99.64925835425856
24,104.1535706345545,120.41330717253543,114.09231646596562,117.61320401097518,100.03287151496367,126.43558784309758,104.31198652676865
25,102.04809843608335,107.05035055804512,100.93311522552092,105.64257578579645,99.95646324969657,111.9180174423489,102.1895347137937
26,101.51696850293384,103.6793888049107,97.61355314333645,102.6228451174867,99.93718837309034,108.25579088716474,101.6541214747317
27,101.07202742726668,100.85544826821669,94.83267142041667,100.09313980825002,99.921041317925,105.18785040575003,101.20559216458334
28,96.45556232071114,71.5557866645134,65.97976450444457,73.84630190404314,99.75350831002581,73.35657890490339,96.55189750071688
29,97.08624800748667,75.55860630558075,69.92155004679171,77.4320552038557,99.77639609704589,77.7052584387186,97.18766936238576
30,98.8083189479792,86.48820171015831,80.68449342486998,87.22286176068818,99.83889060698311,89.57921532679205,98.92362797175323
31,96.95634172600306,74.7341204706807,69.1096357875191,76.69347513574318,99.7716817561856,76.80953367526301,97.05671544959986
32,102.56072749427783,110.30389143545683,104.13704683923638,108.55712002795053,99.97506672358266,115.45267748070596,102.7062978772962
33,102.16516250118774,107.79332974544153,101.66476563242335,106.30814163981738,99.96071154238182,112.72519305254448,102.30754284393926
34,102.02745594624058,106.91933733622042,100.80409966400357,105.52521324273874,99.95571412708131,111.77568414544912,102.16872575225865
35,102.03101377430971,106.94191806759467,100.82633608943566,105.54544121684147,99.95584324180963,111.80021594382902,102.17231227248963
36,102.64568212600093,110.84307929969953,104.66801328750587,109.0401282163763,99.97814975457261,116.03845336879681,102.79193762701708
37,101.11302643854995,101.1156597349904,95.08891524093717,100.32623902562672,99.92252918526995,105.47054520129198,101.24692181305439
38,103.64969793023705,117.21534089594002,110.94311206398157,114.74844387755743,100.0145858119844,122.96130427703775,103.80405033290026
39,100.32787201584362,96.13246190700751,90.18170009902263,95.86225621911092,99.89403567799432,100.05677881892176,100.45543549984237
40,98.06553412220195,81.77391414655597,76.04208826376222,82.99977061413209,99.81193470604765,84.45759414905382,98.17485294576811
41,99.90843721210017,93.47040391873249,87.560232575626,93.47756640750495,99.87881425366493,97.1647081963358,100.03261815735904
42,101.48662890223235,103.48683021013598,97.42393063895219,102.45034980704683,99.93608733919392,108.04659444684404,101.623537199831
43,102.9524856002501,112.79029167255507,106.5855350015631,110.78445442077677,99.98928375162198,118.15391280817607,103.10121532283276
44,101.27360568636377,102.13481996103458,96.09253553977356,101.23920974908434,99.92835665797288,106.57776501484697,101.4087960548022
45,101.98162113935426,106.6284341667081,100.51763212096414,105.26462018745771,99.95405076715399,111.45964575925723,102.12252130983293
46,103.84008095307307,118.42365895216535,112.13300595670665,115.83086348319767,100.021494873297,124.27402592643124,103.99596870269463
47,98.40128390936623,83.90484223121955,78.14052443353893,84.90867061373542,99.82411917413023,86.77264308474295,98.51331039250628
48,101.02312330184304,100.54506482701998,94.52702063651904,99.81509619193022,99.91926657143784,104.85064857319198,101.15629365105147
49,98.42489305981049,84.05468417799075,78.28808162381553,85.04290005779349,99.82497595781571,86.9354319849836,98.53710993932509
50,103.34930813989048,115.308834726563,109.06567587431553,113.04058256953866,100.00368456959279,120.89006822263198,103.50123804424445
51,99.72289309398825,92.29279729813508,86.40058183742653,92.42265831662672,99.8720807977657,95.88535157548347,99.84557771571396
52,97.1626994013203,76.04382603902478,70.39937125825183,77.86671837040974,99.77917054278984,78.23240313007139,97.26473729971805
53,99.31283851528751,89.69027348009085,83.83774072054689,90.09129962320718,99.85719978482898,93.05795911750658,99.4322162452495
54,102.2603174963765,108.39725701329284,102.25948435235317,106.84914383020515,99.96416474785238,113.38130209195093,102.40346521812148
55,98.35501811448027,83.61120367819339,77.85136321550173,84.64562718313384,99.82244017350936,86.45363296677935,98.46667148637125
56,98.36970612238153,83.70442514769564,77.94316326488452,84.72913561515301,99.82297320605417,86.55490915029196,98.48147794594912
57,98.82943766393018,86.62223743155687,80.8164853995636,87.34293187960303,99.83965701199746,89.72483227951858,98.94491699992962
58,100.14168597697476,94.9507811603156,89.01803735609222,94.8036984981226,99.88727892658376,98.77299605091466,100.26774796066005
59,94.53428696316574,59.36188580654384,53.97179351978585,62.922921847031006,99.68378460753424,60.10907543150569,94.61512798706224
60,99.04719068674096,88.00426669729949,82.17744179213099,88.5809631786482,99.84755933943818,91.2262744932542,99.16442609550501
61,100.63666663695486,98.09231163938287,92.11166648096787,97.61790305688046,99.90524193440562,102.1859675370678,100.76672040015612
62,99.89241709274299,93.3687278386188,87.46010682964366,93.38648427728876,99.87823287836568,97.05424688947785,100.01646884349091
63,99.0424991786575,87.97449075486651,82.14811986660932,88.55428968510914,99.84738908309645,91.19392578832385,99.15969675267893
64,101.04529866922798,100.68580687647108,94.66561668267481,99.94117388552999,99.92007132267359,105.00355130798319,101.17864785204434
65,97.0983979915519,75.63571951089799,69.9974874471994,77.50113374229107,99.77683702388697,77.78903453852323,97.19991733019346
66,98.18041381720232,82.50302963014701,76.76008635751451,83.65291726715837,99.81610372723718,85.24970817506441,98.2906590899217
67,96.23788237951486,70.17422123127574,64.61926487196783,72.60868610933848,99.74560863474046,71.8556406006871,96.33246207612385
68,95.67408490928118,66.5959259968088,61.09553068300738,69.40322468583253,99.72514824267553,67.96816610835009,95.76411785209797
69,101.14826003344477,101.33927940581478,95.30912520902979,100.52655906111742,99.92380782379436,105.71348652092965,101.28243954984352
